id,OrderableName,DosageForm,IvFlag,InactiveDate,DayOrDoseLimit,DefaultMedRoute,ScheduleType,Schedule,Synonym,FormularyStatus,AlertMsg,PatientInstructions,AssociatedImmunization,MedRoutes
2907,SACUBITRIL/VALSARTAN 49MG/51MG,TAB,,,30D,ORAL,,BID,"[""ENTRESTO""]",,[],FOR HEART FAILURE,,[]
2908,PERATIVE,"LIQUID,NUTRITIONAL SUPPLEMENT",,,,ORAL,,DAILY,[],,[],,,[]
2909,PEDIASURE ENTERAL FORMULA 1.0,"LIQUID,NUTRITIONAL SUPPLEMENT",,,,G-TUBE,,DAILY,"[""PEDIASURE""]",,[],FOR TUBE FEEDING,,[]
2910,FERROUS SULFATE 220MG/5ML,ELIXIR,,,30D,ORAL,,DAILY,"[""IRON""]",,[],FOR IRON SUPPLEMENTATION,,[]
2911,EMPAGLIFLOZIN,"TAB,ORAL",,,30D,ORAL,,QDAY,"[""JARDIANCE""]",,[],FDM,,[]
2912,GLECAPREVIR/PIBRENTASVIR 100MG/40MG,TAB,,,,ORAL,,QDAY,"[""MAVYRET""]",,[],-TAKE WITH FOOD,,[]
2913,SOFOSBUVIR/VELPATASVIR/VOXILAPREVIR,"TAB,ORAL",,,,ORAL,,QDAY,"[""VOSEVI""]",N/F,[],-TAKE WITH FOOD,,[]
2914,FLUOCINOLONE/HYDROQUINONE/TRETINOIN,"CREAM,TOP",,,,TOPICAL,,DAILY,"[""TRI-LUMA"", ""TRILUMA""]",N/F,"[""FLUOCINOLONE/HYDROQUINONE/TRETINOIN"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2915,ZZ LACTOBACILLUS ACIDOPHILUS,CAP/TAB,,"OCT 19,2020",,ORAL,,,"[""ACIDOPHILUS""]",N/F,[],,,[]
2916,CALCIUM CITRATE/VITAMIN D 315MG/5MCG,TAB,,,30D,ORAL,,BID,[],,[],FOR CALCIUM/VITAMIN D3 SUPPLEMENT,,[]
2917,CALCIUM CITRATE/VITAMIN D 200MG/6.25MCG,TAB,,,30D,ORAL,,BID,[],,[],FOR CALCIUM/VIT D SUPPLEMENT,,[]
2918,CERAVE,"LOTION,TOP",,,,TOPICAL,,BID,[],N/F,[],,,[]
2919,ACETAMINOPHEN 650MG,"SUPP,RTL",,,30D,RECTAL,,Q6H PRN,"[""TYLENOL""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FOR FEVER OR PAIN,,[]
2920,ZZ ADAPALENE 0.3%,"GEL,TOP",,"SEP 4,2018",,TOPICAL,,HS,[],N/F,[],F ACNE,,[]
2921,ATROPINE 1MG/10ML,"INJ,SOLN",,,30D,INTRAVENOUS,,,[],,[],,,[]
2922,ATROPINE 1MG/ML,"INJ,SOLN",,,30D,INTRAVENOUS,,,[],,[],,,[]
2923,BETAMETHASONE VALERATE 0.1%,LOTION,,,,TOPICAL,,BID,[],N/F,[],,,[]
2924,BUDESONIDE 0.5MG/2ML,"SUSP,INHL",,,30D,ORAL,,BID,"[""PULMICORT RESPULE""]",N/F,[],FOR BREATHING,,[]
2925,DEXAMETHASONE 10MG/ML,"INJ,SOLN",,,30D,IV PUSH,,UD,"[""DECADRON""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2926,DEXAMETHASONE 0.5MG/5ML,"SOLN,ORAL",,,30D,ORAL,,DAILY,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2927,DROSPIRENONE 3MG/EE 0.03MG,TAB,,,,ORAL,,QDAY,"[""YASMIN""]",N/F,[],F BIRTH CONTROL,,[]
2928,FLUCONAZOLE 10MG/ML,"PWDR,RENST-ORAL",,,7D,ORAL,,QDAY,"[""DIFLUCAN""]",N/F,[],,,[]
2929,FOSFOMYCIN,"GRNL,RCNST-ORAL",,,7D,ORAL,,,"[""MONUROL""]",,[],,,[]
2930,GUAIFENESIN 100MG/5ML OTC PP,"LIQUID,ORAL",,,,ORAL,,Q6H PRN,"[""ROBITUSSIN""]",,"[""LOOK ALIKE SOUND ALIKE""]",F COUGH &#92 GIVEN IN CLINIC,,[]
2931,METHYLPREDNISOLONE SUCC 125MG/2ML (NB),"INJ,SOLN",,,30D,INTRAMUSCULAR,,ONCE,[],,"[""LOOK ALIKE SOUND ALIKE""]",&#92 GIVEN IN CLINIC,,[]
2932,METHYLPREDNISOLONE SUCCINATE 1000MG/VIAL,"INJ,SOLN",,,30D,IV PUSH,,Q6H,"[""SOLU-MEDROL""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2933,METHYLPREDNISOLONE SUCCINATE 125MG/2ML,"INJ,SOLN",,,30D,IV PUSH,,Q6H,"[""SOLU-MEDROL""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2934,MICONAZOLE NITRATE 200MG,"SUPP,VAG",,,,VAGINAL,,HS,"[""MONISTAT""]",N/F,[],F YEAST INFECTION,,[]
2935,MORPHINE SO4 0.5MG/ML PF,INJ,,,3D,INTRAVENOUS,,Q6H PRN,"[""DURAMORPH""]",,"[""LOOK ALIKE SOUND ALIKE""]",F PAIN,,[]
2936,PREDNISOLONE (BRAND PRED FORTE),"SUSP,OPH",,,,OPHTHALMIC,,QID,"[""PRED FORTE"", ""PREDFORTE""]",N/F,"[""BRAND NAME ONLY-DO NOT SUBSTITUTE"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2937,PROCAINAMIDE 500MG/ML,"INJ,SOLN",,,30D,INTRAVENOUS,,UD,"[""PRONESTYL""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
2938,FILGRASTIM 480MCG/0.8ML,"INJ,SOLN",,,30D,SUBCUTANEOUS,,UD,"[""ZARXIO""]",N/F,[],,,[]
2939,CARBIDOPA 23.75MG/LEVODOPA 95MG,"CAP,SA",,,30D,ORAL,,TID,"[""RYTARY""]",,[],F PARKINSONS,,[]
2940,QUINIDINE GLUCONATE,"TAB,SA",,,30D,ORAL,,Q8H,"[""QUINAGLUTE""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2941,BUFFERED LIDOCAINE 1% WITH NABICARB,"INJ,SOLN",,,30D,SUBCUTANEOUS,,PRN,"[""BUFFERED LIDOCAINE""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
2942,ACETAMINOPHEN 10MG/ML,INJ,,,30D,INTRAVENOUS,,Q4H PRN,"[""OFIRMEV""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FOR PAIN OR FEVER,,[]
2943,KRILL OIL,CAP/TAB,,,,ORAL,,BID,"[""KRILL"", ""MEGARED"", ""OMEGA""]",N/F,[],,,[]
2944,LISDEXAMFETAMINE,"CAP,ORAL",,,,ORAL,,QAM,"[""VYVANSE""]",N/F,[],FOR TREATMENT OF ADHD,,[]
2945,AZITHROMYCIN 600MG,TAB,,,7D,ORAL,,DAILY,[],N/F,[],FOR INFECTION,,[]
2946,PILL ORGANIZER BOX,CONTAINER,,,,,,BID,"[""PILL""]",,[],TO ORGANIZE PILLS,,[]
2947,VALSARTAN,TAB,,,,ORAL,,DAILY,"[""DIOVAN"", ""VALSARTAN""]",N/F,[],FOR BLOOD PRESSURE,,[]
2948,HEMATOGEN FA 200MG/250MG,"CAP,ORAL",,,,ORAL,,QDAY,"[""HEMATOGEN""]",N/F,[],,,[]
2949,PNEUMOCOCCAL 23 VACCINE,INJ,,,30D,INTRAMUSCULAR,,ONCE,"[""PNEUMOVAX 23"", ""VACCINE""]",,"[""LOOK ALIKE SOUND ALIKE""]",&#92 GIVEN IN CLINIC,,[]
2950,TROPICAMIDE 0.5%,"SOLN,OPH",,,30D,OPHTHALMIC,,UD,"[""MYDRIACYL""]",,[],,,[]
2951,MORPHINE 8MG/ML 1ML VIAL,INJ,,,3D,INTRAMUSCULAR,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2952,ENZALUTAMIDE,"CAP,ORAL",,,,ORAL,,QDAY,"[""XTANDI""]",N/F,"[""HAZARDOUS"", ""HIGH RISK HIGH ALERT""]",,,[]
2953,TOFACITINIB,"TAB,ORAL",,,,ORAL,,BID,"[""XELJANZ""]",N/F,"[""HAZARDOUS""]",,,[]
2954,EVOLOCUMAB 140MG/ML,"INJ,SOLN",,,,SUBCUTANEOUS,,Q2W,"[""REPATHA""]",N/F,[],TO LOWER LIPIDS,,[]
2955,TOFACITINIB,"TAB,SA",,,,ORAL,,QDAY,"[""XELJANZ""]",N/F,"[""HAZARDOUS""]",,,[]
2956,QUETIAPINE,"TAB,SA",,,30D,ORAL,,QHS,"[""SEROQUEL""]",,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2957,HUMALOG JR 100 UNIT/ML KWIKPEN,INJ,,,,SUBCUTANEOUS,,,"[""HUMALOG JUNIOR""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2958,BIKTARVY 50/200/25MG,"TAB,ORAL",,,7D,ORAL,,DAILY,"[""BICTEGRAVIR"", ""BIKTARVY""]",,"[""BIKTARVY"", ""HIV WITH CONTRAINDICATIONS""]",,,[]
2959,INSULIN DEGLUDEC 100 UNIT/ML,INJ,,,,SUBCUTANEOUS,,,"[""DEGLUDEC"", ""INSULIN"", ""TRESIBA""]",N/F,"[""HIGH RISK HIGH ALERT""]",FOR DIABETES,,[]
2960,RITUXIMAB 500MG/50ML,"INJ,SOLN",,,30D,INTRAVENOUS,,ONCE,"[""RITUXAN""]",N/F,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2961,RITUXIMAB/HYALURONIDASE 1400MG/23400UNIT,"INJ,SOLN",,,,SUBCUTANEOUS,,ONCE,"[""RITUXAN HYCELA""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",- GIVE OVER APROXIMATELY 5 MINUTES,,[]
2962,RAMIPRIL,"CAP,ORAL",,,,ORAL,,QDAY,"[""ALTACE"", ""RAMIPRIL""]",N/F,[],TO LOWER BLOOD PRESSURE.,,[]
2963,POSACONAZOLE,"TAB,EC",,,,ORAL,,QDAY,"[""NOXAFIL""]",N/F,[],FOR INFECTION,,[]
2964,LIDOCAINE 5%,"OINT,TOP",,,30D,TOPICAL,,,[],N/F,"[""HIGH RISK HIGH ALERT""]",,,[]
2965,INSULIN DEGLUDEC 200 UNIT/ML,INJ,,,,SUBCUTANEOUS,,,"[""DEGLUDEC"", ""INSULIN"", ""TRESIBA""]",N/F,"[""HIGH RISK HIGH ALERT""]",FOR DIABETES,,[]
2966,ENSURE CLEAR,"LIQUID,NUTRITIONAL SUPPLEMENT",,,,ORAL,,BID,"[""ENSURE"", ""NUTRITION""]",,[],TO HELP MAINTAIN OR GAIN WEIGHT.,,[]
2967,ZINC SULFATE,TAB,,,30D,ORAL,,DAILY,[],N/F,[],,,[]
2968,ZZ MOMETASONE MDI,INHALER,,"AUG 5,2018",,INHALATION ORAL,,UD,[],N/F,[],TO HELP TO CONTROL ASTHMA (RINSE MOUTH AND SPIT AFTER EACH USE!),,[]
2969,MOMETASONE 100MCG MDI,"INHL,ORAL",,,30D,ORAL,,BID,"[""ASMANEX""]",,[],TO HELP TO CONTROL ASTHMA (RINSE MOUTH AND SPIT AFTER EACH USE!),,[]
2970,BECLOMETHASONE REDIHALER 80MCG,"INHL,ORAL",,,30D,ORAL,,BID,"[""QVAR""]",,[],FBR,,[]
2971,SUCROFERRIC OXYHYDROXIDE,"TAB,CHEWABLE",,,,ORAL,,TID,"[""VELPHORO""]",N/F,[],WITH MEALS,,[]
2972,DARUNAVIR,TAB,,,,ORAL,,QDAY,"[""PREZISTA""]",N/F,[],,,[]
2973,KETAMINE 100MG/ML,"INJ,SOLN",,,4D,INTRAVENOUS,,UD,"[""KETALAR""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
2974,METHYLPHENIDATE 5MG/5ML,"SOLN,ORAL",,,,ORAL,,TID,"[""METHYLIN""]",,"[""LOOK ALIKE SOUND ALIKE""]",TO IMPROVE FOCUS AND BEHAVIOR.,,[]
2975,SILDENAFIL 6MG/ML,"SUSP,ORAL",,,30D,ORAL,,BID,[],N/F,[],FOR THE HEART AND LUNGS,,[]
2976,HYDROCORTISONE 2.5%,"OINT,TOP",,,30D,TOPICAL,,BID,"[""CORTISONE""]",,[],,,[]
2977,TRETINOIN 0.1%,"CREAM,TOP",,,,TOPICAL ACNE,,QHS,"[""RETIN A"", ""RETIN-A""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2978,GUSELKUMAB 100MG/ML,"INJ,SOLN",,,30D,SUBCUTANEOUS,,Q4W,"[""TREMFYA""]",N/F,[],,,[]
2979,DOCUSATE NA 50MG/SENNOSIDES 8.6MG,TAB,,,30D,ORAL,,BID,"[""PERI-COLACE""]",N/F,[],TO SOFTEN STOOLS,,[]
2980,PORACTANT ALFA,"SUSP,INTRATRACHEAL",,,30D,INTRATRACHEAL,,,"[""CUROSURF""]",,[],,,[]
2981,MENINGOCOCCAL POLYSACCHARIDE CONJUGATE,"INJ,SUSP",,,30D,INTRAMUSCULAR,,ONCE,"[""MENACTRA"", ""VACCINE""]",,[],,,[]
2982,FISH OIL,"CAP,ORAL",,,,ORAL,,,[],,[],,,[]
2983,BECLOMETHASONE REDIHALER 40MCG,"INHL,ORAL",,,30D,ORAL,,BID,"[""QVAR""]",,[],FBR,,[]
2984,GLARGINE TOUJEO MAX SOLOSTAR 300 UNIT/ML,INJ,,,,SUBCUTANEOUS,,HS,"[""GLARGINE"", ""INSULIN"", ""MAX SOLOSTAR"", ""SOLOSTAR"", ""TOUJEO""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
2985,"LIDOCAINE 2% / EPINEPHRINE 1:100,000","INJ,SOLN",,,30D,IV PUSH,,,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
2986,CARBOXYMETHYL 1%/GLYCERIN 0.9%,"GEL,OPH",,,,OPHTHALMIC,,QID PRN,"[""REFRESH OPTIVE""]",N/F,[],,,[]
2987,FLUTICASONE FUROATE 100MCG,"INHL,ORAL",,,30D,ORAL,,DAILY,"[""ARNUITA ELLIPTA""]",N/F,[],FBR,,[]
2988,MINERAL OIL 20%/WHITE PETROLATUM 80%,"OINT,OPH",,,30D,OPHTHALMIC,,HS PRN,"[""SOOTHE""]",,[],F DRY EYES,,[]
2989,FENOFIBRATE,"CAP,ORAL",,,,ORAL,,QDAY,"[""TRICOR""]",N/F,[],FOR CHOLESTEROL,,[]
2990,SOMATROPIN 0.2MG/0.25ML,INJ,,,,SUBCUTANEOUS,,DAILY,"[""GENOTROPIN""]",N/F,[],AT BEDTIME,,[]
2991,ELETRIPTAN,TAB,,,30D,ORAL,,,"[""RELPAX""]",N/F,[],FOR MIGRAINE,,[]
2992,SOMATROPIN 5MG/2ML,INJ,,,4D,SUBCUTANEOUS,,DAILY,"[""NUTROPIN AQ""]",N/F,[],AT BEDTIME,,[]
2993,SOMATROPIN 10MG/1.5ML,INJ,,,,SUBCUTANEOUS,,DAILY,"[""NORDITROPIN FLEXPRO""]",N/F,[],AT BEDTIME,,[]
2994,SOMATROPIN 1.6 MG/0.25 ML,INJ,,,,SUBCUTANEOUS,,SQ,"[""GENOTROPIN MINIQUICK""]",N/F,[],AT BEDTIME,,[]
2995,SOMATROPIN 10MG/2ML,INJ,,,4D,SUBCUTANEOUS,,DAILY,"[""NUTROPIN AQ""]",,[],AT BEDTIME,,[]
2996,CARBIDOPA 48.75MG/LEVODOPA 195MG,"CAP,SA",,,,ORAL,,,"[""SINEMET""]",,[],,,[]
2997,MINOCYCLINE,"CAP,SA",,,,ORAL,,DAILY,[],N/F,[],,,[]
2998,CLINDAMYCIN 900MG/50ML NORMAL SALINE,"INJ,SOLN",,,7D,IV PIGGYBACK,,Q8H,"[""CLEOCIN""]",,[],,,[]
2999,ERENUMAB-AOOE 70 MG/ML,INJ,,,30D,SUBCUTANEOUS,,Q MONTH,"[""AIMOVIG""]",N/F,[],TO PREVENT MIGRAINE,,[]
3000,NAFTIFINE 2%,"CREAM,TOP",,,,TOPICAL,,QDAY,"[""NAFTIN""]",N/F,[],,,[]
3001,CEFUROXIME AXETIL,TAB,,,7D,ORAL,,BID,"[""CEFTIN""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",FOR INFECTION,,[]
3002,COENZYME Q-10,CAP/TAB,,,4D,ORAL,,DAILY,[],N/F,[],,,[]
3003,TOPIRAMATE,"CAP,SA",,,,ORAL,,,"[""TOPIMAX""]",N/F,"[""HAZARDOUS""]",,,[]
3004,CAPTOPRIL 1MG/ML,"SOLN,ORAL",,,,ORAL,,TID,"[""CAPOTEN""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",1 HOUR BEFORE MEALS FBP,,[]
3005,ZZ CAPTOPRIL,"TAB,ORAL",,"JUN 27,1991",,ORAL,,TID,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3006,PROPAFENONE,"CAP,SA",,,30D,ORAL,,Q12H,"[""RYTHMOL""]",N/F,[],FOR HEART,,[]
3007,25G 1 INCH NEEDLE 3ML,SYRINGE/NDL,,,,SUBCUTANEOUS,,,"[""305270"", ""INTEGRA"", ""NEEDLE"", ""SYRINGE""]",,[],,,[]
3008,FLUORESCEIN 0.25%/PROPARACAINE 0.5%,"SOLN,OPH",,,30D,OPHTHALMIC,,,"[""FLUCAINE""]",,[],,,[]
3009,ZZ LORCASERIN,"TAB,ORAL",,"APR 1,2021",,ORAL,,BID,[],N/F,[],,,[]
3010,MEPERIDINE 50MG/ML,"INJ,SOLN",,,3D,IV PUSH,,Q3H,"[""DEMEROL""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
3011,ZZ FLUORESCEIN SODIUM,"STRIP,OPH",,"DEC 13,2018",,OPHTHALMIC,,UD,[],,[],,,[]
3012,DEXMETHYLPHENIDATE,TAB,,,,ORAL,,BID,"[""FOCALIN""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3013,OSIMERTINIB,TAB,,,30D,ORAL,,DAILY,"[""TAGRISSO""]",N/F,"[""HIGH RISK HIGH ALERT""]",,,[]
3014,ALIROCUMAB 75MG/ML,"INJ,SOLN",,,,SUBCUTANEOUS,,Q2W,"[""PRALUENT""]",N/F,[],,,[]
3015,CLINDAMYCIN 600MG/50ML NORMAL SALINE,"INJ,SOLN",,,7D,IV PIGGYBACK,,Q8H,"[""CLEOCIN""]",,[],FINF,,[]
3016,PILL CUTTER,MISCELLANEOUS,,"MAY 31,2023",30D,,,,"[""CUTTER"", ""TABLET CUTTER""]",,[],,,[]
3017,MEPERIDINE 100MG/ML,"INJ,SOLN",,,3D,IV PUSH,,Q3H,"[""DEMEROL""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
3018,ALOGLIPTIN,TAB,,,30D,ORAL,,DAILY,"[""NESINA""]",,[],FOR DIABETES,,[]
3019,INSULIN DEGLUDEC 100UNIT/LIRAGL 3.6MG/ML,"INJ,SOLN",,,30D,SUBCUTANEOUS,,DAILY,"[""XULTOPHY""]",N/F,"[""HIGH RISK HIGH ALERT""]",FOR DIABETES,,[]
3020,SELEGILINE,TAB,,,30D,ORAL,,BID,"[""ELDEPRYL""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3021,"HEPARIN 5,000 UNITS/ML","INJ,SOLN",,,7D,SUBCUTANEOUS,,TID,[],,"[""LOOK ALIKE SOUND ALIKE""]",TO PREVENT BLOOD CLOTS,,[]
3022,PRAMLINTIDE,"INJ,SOLN",,,,SUBCUTANEOUS,,,"[""SYMLIN""]",N/F,[],,,[]
3023,COLESEVELAM,TAB,,,,ORAL,,DAILY,"[""WELCHOL""]",N/F,[],,,[]
3024,SEMAGLUTIDE 2MG/1.5ML (0.25/0.5MG DOSE),"INJ,SOLN",,"SEP 2,2021",30D,SUBCUTANEOUS,,Q WEEK,"[""OZEMPIC""]",N/F,[],FOR DIABETES,,[]
3025,DICLOFENAC POTASSIUM,"CAP,ORAL",,,,ORAL,,QID,"[""ZIPSOR""]",N/F,[],FOR PAIN,,[]
3026,POLIOVIRUS VACCINE INACTIVATED,INJ,,,30D,INTRAMUSCULAR,,ONCE,"[""INACTIVATED POLIO VACCINE"", ""VACCINE""]",N/F,[],,,[]
3027,FREMANEUMAB-VFRM 225MG/1.5ML,"INJ,SOLN",,,,SUBCUTANEOUS,,Q MONTH,"[""AJOVY""]",N/F,[],TO PREVENT MIGRAINE,,[]
3028,HYDROXYPROGESTERONE CAPROATE,"INJ,SOLN",,,30D,INTRAMUSCULAR,,Q WEEK,"[""MAKENA""]",,"[""HAZARDOUS"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
3029,NITROGLYCERIN 0.4MG/HR,PATCH,,,30D,TRANSDERMAL,,Q24H,[],,[],AND REMOVE IN THE EVENING,,[]
3030,CLOMIPRAMINE,"CAP,ORAL",,,,ORAL,,HS,"[""ANAFRANIL""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3031,BENRALIZUMAB 30MG/ML,"INJ,SOLN",,,,SUBCUTANEOUS,,Q4W,"[""FASENRA""]",N/F,[],FOR ASTHMA,,[]
3032,AMYLASE/LIPASE/PROTEASE,"CAP,EC",,"JUL 3,2023",,ORAL,,TID,"[""CREON""]",,[],,,[]
3033,CARBOXYMETHYLCELLULOSE 0.5% PLUS (PF) 50,"SOLN,OPH",,,30D,OPHTHALMIC,,QID PRN,"[""REFRESH PLUS""]",,[],F DRY EYES,,[]
3034,ZZ ACETAMINOPHEN/CODEINE,"SOLN,ORAL",,"APR 17,2019",4D,,,,[],,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",,,[]
3035,ACETAMINOPHEN/CODEINE 120MG/12MG/5ML,"SOLN,ORAL",,,,ORAL,,Q6H PRN,"[""CODEINE"", ""T3"", ""TYLENOL""]",,"[""HIGH RISK HIGH ALERT"", ""LOOK ALIKE SOUND ALIKE""]",FPA MCD,,[]
3036,ZZ FREESTYLE LIBRE READER 14D,KIT,,"JUN 8,2021",,BLOOD TEST GLUCOSE,,Q2W,[],,[],TO READ BLOOD SUGARS FROM SENSOR,,[]
3037,GLUCOSE SENSOR,MISCELLANEOUS,,,,BLOOD TEST GLUCOSE,,UD,"[""DEXCOM""]",,[],TO TEST BLOOD SUGAR - USE NEW SENSOR EVERY 14 DAYS,,[]
3038,CEFIXIME,"CAP,ORAL",,,7D,ORAL,,QDAY,"[""SUPRAX""]",,[],FINF,,[]
3039,ARFORMOTEROL 15MCG/2ML,"SOLN,INHL",,,,INHALATION,,BID,"[""BROVANA""]",N/F,[],FOR BREATHING,,[]
3040,ICOSAPENT ETHYL 1GM,"CAP,ORAL",,,,ORAL,,BID,"[""VASCEPA""]",N/F,[],WITH MEALS,,[]
3041,CARBOXYMETHYLCELLULOSE SODIUM 1% PF,"GEL,OPH",,,,OPHTHALMIC,,QID PRN,"[""CELLUVISC""]",,[],FOR DRY EYES,,[]
3042,MAGNESIUM SR,"TAB,SA",,,,ORAL,,,[],N/F,[],,,[]
3043,ZZ DULAGLUTIDE 0.75MG/0.5ML,"INJ,SOLN",,"MAY 13,2019",,SUBCUTANEOUS,,QW,[],N/F,[],FOR DIABETES,,[]
3044,CANNABIDIOL,OIL,,,,ORAL,,,[],N/F,[],,,[]
3045,DULAGLUTIDE 0.75MG/0.5ML,"INJ,SOLN",,,,SUBCUTANEOUS,,Q WEEK,"[""TRULICITY""]",N/F,[],ON THE SAME DAY OF THE WEEK FOR DIABETES MANAGEMENT,,[]
3046,OCRELIZUMAB 30MG/ML,"INJ,SOLN",,,30D,INTRAVENOUS,,,"[""OCREVUS""]",N/F,"[""OCRELIZUMAB""]",FOR MULTIPLE SCLEROSIS,,[]
3047,LEVONORGESTREL 17.5MCG/24 HR IUD,"INSERT,INTRAUTERINE",,,,INTRAUTERINE,,,"[""KYLEENA""]",N/F,[],,,[]
3048,LEVONORGESTREL 52MG IUD,"INSERT,INTRAUTERINE",,,30D,INTRAUTERINE,,ONCE,"[""MIRENA""]",,[],FBC &#92 ADMINISTERED IN CLINIC,,[]
3049,TESTOSTERONE,"GEL,TOP",,,,TOPICAL,,,"[""ANDROGEL""]",N/F,"[""HAZARDOUS""]",FOR HORMONE REPLACEMENT.,,[]
3050,CANDESARTAN,TAB,,,30D,ORAL,,DAILY,"[""ATACAND""]",N/F,[],TO IMPROVE BLOOD PRESSURE.,,[]
3051,UREA 40%,"CREAM,TOP",,,,TOPICAL,,QDAY,[],N/F,[],,,[]
3052,PALIPERIDONE,"TAB,SA",,,,ORAL,,QDAY,"[""INVEGA""]",N/F,[],,,[]
3053,MINERAL OIL/PETROLATUM 3%-94%,"OINT,OPH",,,,OPHTHALMIC,,QID PRN,"[""GENTEAL PM""]",,[],FOR DRY EYES,,[]
3054,FERRIC CARBOXYMALTOSE 750MG/15ML,INJ,,,,INTRAVENOUS,,,"[""INJECTAFER""]",,[],,,[]
3055,ESTRADIOL 0.06%,"GEL,TRANSDERMAL",,,,TOPICAL,,,"[""ESTROGEL""]",N/F,[],,,[]
3056,SACUBITRIL/VALSARTAN 97MG/103MG,TAB,,,30D,ORAL,,BID,"[""ENTRESTO""]",,[],FOR HEART FAILURE,,[]
3057,DOXYCYCLINE MONOHYDRATE 25MG/5ML,"PWDR,RENST-ORAL",,,,ORAL,,BID,[],N/F,[],FINF,,[]
3058,MESNA,TAB,,,,ORAL,,,"[""MESNEX""]",N/F,[],,,[]
3059,ANAKINRA 100MG/0.67ML,"INJ,SOLN",,,,SUBCUTANEOUS,,DAILY,"[""KINERET""]",N/F,[],TO TREAT ARTHRITIS,,[]
3060,DEXTROSE 15GM/37.5GM SQUEEZE TUBE,"LIQUID,ORAL",,,30D,ORAL,,UD PRN,"[""GLUTOSE""]",,"[""HIGH RISK HIGH ALERT""]",,,[]
3061,LACTIC ACID 4%/UREA 10%,"CREAM,TOP",,,,TOPICAL,,BID,"[""ATRAC-TAIN""]",N/F,[],,,[]
3062,ESTRADIOL 0.5/NORETHINDRONE 0.1MG TAB,TAB,,,,ORAL,,QDAY,"[""ACTIVELLA"", ""LOPREEZA""]",N/F,[],FOR LOW ESTROGEN,,[]
3063,RIFAMPIN 25MG/ML,"SUSP,ORAL",,,,ORAL,,DAILY,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3064,FLUCONAZOLE 40MG/ML,"PWDR,RENST-ORAL",,,,ORAL,,DAILY,"[""DIFLUCAN""]",N/F,[],,,[]
3065,ETHAMBUTOL 50MG/ML,"SUSP,ORAL",,,,ORAL,,,[],,"[""LOOK ALIKE SOUND ALIKE""]",,,[]
3066,PYRAZINAMIDE 100MG/ML,"SUSP,ORAL",,,,ORAL,,,[],N/F,[],,,[]
3067,HYDROCHLOROTHIAZIDE/OLMESARTAN 12.5/40MG,TAB,,,30D,ORAL,,QDAY,"[""BENICAR""]",N/F,"[""LOOK ALIKE SOUND ALIKE""]",FOR BLOOD PRESSURE,,[]
3068,CHOLECALCIFEROL 10MCG/ML PREPACK,"DROPS,ORAL",,,,ORAL,,DAILY,"[""VITAMIN D3""]",,[],TO IMPROVE BONE STRENGTH. &#92 GIVEN IN CLINIC,,[]
3069,MINERALS/MULTIVITAMINS PREPACK,"TAB,CHEWABLE",,,,ORAL,,QDAY,[],,[],TO PROVIDE FOR VITAMINS. &#92 GIVEN IN CLINIC,,[]
3070,MULTIVITAMINS WITH IRON PREPACK,"LIQUID,ORAL",,,,ORAL,,DAILY,"[""POLY-VI-SOL WITH IRON""]",,[],FOR SUPPLEMENT. &#92 GIVEN IN CLINIC,,[]
